,TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
0,0.01,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.507683461,339.053461543,3.45044217273,-1.60922926985,0.0,-0.0223172566466,0.0357308625545,2.13665786496,0.0,0.155194894085,-0.137378231518,0.0,0.0,0.0,-0.0454210545375
1,0.04,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.506042832,338.973984298,3.45041019166,-1.60768000581,0.0,-0.0329887501097,0.0495858406783,2.13568635045,0.0,0.132621963224,-0.0800629583465,0.0,0.0,0.0,-0.0515654620128
2,0.05,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.489912046,338.909521939,3.45009575139,-1.60642342962,0.0,-0.0425878127789,0.0634758958355,2.13514158909,0.0,0.123135514745,-0.0405506433081,0.0,0.0,0.0,-0.000238545311214
3,0.07,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.464285576,338.862280817,3.44959621006,-1.60550255005,0.0,-0.0498291004814,0.0787160605292,2.13458057449,0.0,0.104707643635,-0.00687423087586,0.0,0.0,0.0,-0.00466316407116
4,0.08,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.449301305,338.788766107,3.44930411901,-1.60406951476,0.0,-0.0610457741441,0.0908500349246,2.13383275049,0.0,0.136992106915,-0.0516865604205,0.0,0.0,0.0,0.0202096359826
5,0.09,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.423895633,338.731601538,3.44880888173,-1.60295519568,0.0,-0.0705687891562,0.103749052823,2.13307981432,0.0,0.120904604998,-0.0173699677272,0.0,0.0,0.0,0.0172220973711
6,0.1,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.3962185,338.677156842,3.44826936648,-1.60189389556,0.0,-0.0796342462687,0.116783813341,2.1322338215,0.0,0.118816505006,-0.0106872071564,0.0,0.0,0.0,0.0151630234565
7,0.13,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.368852072,338.621810281,3.44773590783,-1.60081501522,0.0,-0.0886852476535,0.129747687193,2.13125916592,0.0,0.120019655423,-0.0120021946634,0.0,0.0,0.0,0.0138233558121
8,0.15,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.341823864,338.565729387,3.44720904218,-1.5997218204,0.0,-0.0977561387933,0.142660894947,2.13015324412,0.0,0.120921287158,-0.0131681026502,0.0,0.0,0.0,0.0125793296801
9,0.17,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.314897701,338.509211648,3.44668416572,-1.5986201101,0.0,-0.106849556503,0.155553305201,2.12891830819,0.0,0.121585150064,-0.0136127935689,0.0,0.0,0.0,0.0116239158305
10,0.18,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.287991982,338.452389305,3.44615968775,-1.59751246208,0.0,-0.115983881372,0.168449273762,2.12755004349,0.0,0.122108750833,-0.0137789112455,0.0,0.0,0.0,0.0105085580997
11,0.19,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.261014221,338.395333852,3.44563380547,-1.59640027002,0.0,-0.125179306667,0.18136927475,2.12604640721,0.0,0.12261802355,-0.0136938334323,0.0,0.0,0.0,0.00965893052686
12,0.21,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.233892609,338.338106238,3.44510511908,-1.59528472199,0.0,-0.13445722466,0.194334506388,2.12440337203,0.0,0.123103617411,-0.0134076024377,0.0,0.0,0.0,0.00896600096793
13,0.23,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,433.206566263,338.280759638,3.44457244177,-1.59416685454,0.0,-0.143839444312,0.207366852944,2.12261540033,0.0,0.123566711869,-0.0129450344968,0.0,0.0,0.0,0.00838671930258
14,0.26,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,432.52770128,338.225148632,3.43133920623,-1.59308281933,0.0,-0.10600489756,0.185935556618,2.1178099413,0.0,0.480596578826,0.573036028031,0.0,0.0,0.0,-0.739158546503
15,0.26,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,432.198229577,338.134793859,3.42491675588,-1.59132151772,0.0,-0.0953526070356,0.178365068584,2.11095806122,0.0,0.482868197417,0.459852531129,0.0,0.0,0.0,-0.87697645299
16,0.27,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,431.891473118,338.030834691,3.41893709782,-1.58929502322,0.0,-0.0872175208026,0.170416726637,2.10274584662,0.0,0.478884223639,0.41208868789,0.0,0.0,0.0,-0.962468905454
17,0.29,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,431.618306013,337.914266529,3.41361220297,-1.58702273936,0.0,-0.0825365114297,0.162236606573,2.09245285546,0.0,0.463093595831,0.347772808705,0.0,0.0,0.0,-1.10690376918
18,0.31,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,431.384185284,337.786438796,3.40904844608,-1.58453097069,0.0,-0.0817158003171,0.15390352711,2.07976553996,0.0,0.440386229282,0.276265943515,0.0,0.0,0.0,-1.28177990925
19,0.32,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,431.180057321,337.647552644,3.40506934349,-1.58182363829,0.0,-0.0842762669635,0.144977516317,2.06540053733,0.0,0.427225226187,0.220723374899,0.0,0.0,0.0,-1.39839241418
20,0.33,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.993201451,337.496597957,3.40142692887,-1.57888105179,0.0,-0.0895976878458,0.134820089548,2.0503478478,0.0,0.428826743828,0.186211219449,0.0,0.0,0.0,-1.4310806325
21,0.36,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.817072063,337.336209501,3.39799360747,-1.57575457117,0.0,-0.0972103948706,0.123289777582,2.03506788884,0.0,0.43268640149,0.165645922481,0.0,0.0,0.0,-1.43003694493
22,0.37,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.704054561,337.316477371,3.39579053725,-1.57536992926,0.0,-0.0910545476634,0.130098037575,2.03165040066,0.0,0.132627074473,0.180568212346,0.0,0.0,0.0,-0.419583812911
23,0.41,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.627597843,337.24518396,3.39430015289,-1.57398019416,0.0,-0.0904161191774,0.13383519199,2.02824172631,0.0,0.190573539461,0.072423478887,0.0,0.0,0.0,-0.349259106789
24,0.42,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.561676966,337.159527126,3.39301514554,-1.57231047029,0.0,-0.0915333008504,0.136598583466,2.0245771145,0.0,0.20640347255,0.0423864098114,0.0,0.0,0.0,-0.351398364887
25,0.45,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.505669521,337.061146295,3.39192338247,-1.57039271531,0.0,-0.0948582712476,0.138089572596,2.02063699049,0.0,0.220102866995,0.0149734791175,0.0,0.0,0.0,-0.348483575356
26,0.48,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.474667067,336.988624818,3.39131904613,-1.56897904129,0.0,-0.0979340905599,0.14238469372,2.01944224362,0.0,0.153601526473,-0.00681086984977,0.0,0.0,0.0,-0.0764825314007
27,0.49,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.451642609,336.919737716,3.3908702263,-1.56763621278,0.0,-0.101170216115,0.147227273451,2.01901086215,0.0,0.140517912504,-0.0177148376465,0.0,0.0,0.0,0.00358618868686
28,0.52,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.430276168,336.850906044,3.39045372647,-1.56629446479,0.0,-0.104543964938,0.152085516385,2.01874126028,0.0,0.139029905953,-0.0205565867591,0.0,0.0,0.0,0.0233432945196
29,0.54,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.408331156,336.782394113,3.39002594847,-1.56495894957,0.0,-0.1079369307,0.156907230809,2.01846408913,0.0,0.138963250821,-0.0192315485809,0.0,0.0,0.0,0.0244955009268
30,0.56,430.51577888,334.295173467,3.392120446,-1.51647511632,0.5,430.385173782,336.714337517,3.38957453765,-1.56363231027,0.0,-0.111312266075,0.161690131247,2.01814600076,0.0,0.139191142706,-0.016671020895,0.0,0.0,0.0,0.0217335713318
