,TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
0,0.02,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.226024,181.807242051,-2.77337185185,1.45599918029,0.0,0.00596015875462,-0.172030075247,-2.36184077195,0.0,0.0392997356815,0.137008934678,0.0,0.0,0.0,0.629743489942
1,0.02,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.262154611,181.871297552,-2.77266755144,1.45475053504,0.0,0.00741872675021,-0.199049124742,-2.35585113565,0.0,0.0372160837494,0.139480226159,0.0,0.0,0.0,0.625875343423
2,0.03,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.300414955,181.935358943,-2.77192173578,1.45350177498,0.0,0.00873217677947,-0.22605231379,-2.34989417445,0.0,0.0349607516398,0.142194302059,0.0,0.0,0.0,0.62340840891
3,0.03,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.340953626,181.99940113,-2.77113150826,1.45225338929,0.0,0.00991687955276,-0.25304423067,-2.34395411206,0.0,0.0324995668941,0.145114793025,0.0,0.0,0.0,0.622119519339
4,0.04,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.305568841,181.840988652,-2.77182127016,1.45534135181,0.0,-0.0234472488427,-0.260115526687,-2.33146413685,0.0,-0.175395121634,-0.262459276206,0.0,0.0,0.0,0.402046885586
5,0.06,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.270912239,181.695982652,-2.77249683745,1.45816797949,0.0,-0.0564080304439,-0.267390375438,-2.31869576981,0.0,-0.160388913954,-0.24062323507,0.0,0.0,0.0,0.417453248497
6,0.08,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.23551622,181.553656016,-2.77318681832,1.46094237787,0.0,-0.0895193780079,-0.274479884438,-2.30563916919,0.0,-0.15874606148,-0.23576796823,0.0,0.0,0.0,0.41941243052
7,0.09,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.199724158,181.414267697,-2.77388451934,1.46365949908,0.0,-0.122770711284,-0.281373642554,-2.29229019844,0.0,-0.157138250975,-0.230116002305,0.0,0.0,0.0,0.422522452147
8,0.11,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.165156474,181.302279958,-2.77455835333,1.46584249594,0.0,-0.159362643354,-0.286482827797,-2.2779042195,0.0,-0.121198741094,-0.190880483612,0.0,0.0,0.0,0.413607666968
9,0.16,108.212297868,181.201342046,-2.89059848211,1.46781009657,0.5,114.132148196,181.193823648,-2.77520178954,1.46795665403,0.0,-0.195982728854,-0.291272390386,-2.26338630616,0.0,-0.120770735848,-0.182004209012,0.0,0.0,0.0,0.40846152128
