,TIMESTAMP,ROS_TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_T_STEER,S_RC_T_LV_X,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z,S_RCS_FLW,S_RCS_FRW,S_RCS_BLW,S_RCS_BRW,S_RCS_BL,S_RPW,S_REN
0,0.0,23475000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,221.1444959398168,136.52055992956923,-0.6891911122842727,2.3387805081955313,0.009336272727366951,-0.15846504172665957,-0.009116942765979895,-2.5012813043115907,-1.7,0.0,-0.13083522083870908,0.018170187171186986,-0.042159253851487076,-0.031640505544298,0.04814421855911633,-0.54320192010646,False,True,True,False,False,27.227684020996094,389.10943603515625
1,0.009,23484000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,221.09639683480916,136.51028480378582,-0.6901287166703863,2.338980803045111,0.009333755652687847,-0.15838128454003753,-0.009236970660897693,-2.5065918658023127,-1.7,0.0,-0.13117657116531176,0.01782745628724482,-0.04221399184877332,-0.03668198252015005,0.05042768174656374,-0.5386941691599337,False,True,True,False,False,27.28012466430664,389.3822326660156
2,0.021,23496000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,221.03203817875308,136.4968077657203,-0.6913832713693358,2.339243513338786,0.00932921736611464,-0.15822722905894793,-0.009457660762566466,-2.5136201469247776,-1.7,0.0,-0.13167269310877724,0.017378851030699333,-0.04229007617217719,-0.04347174415195021,0.05351871454912849,-0.5326974031845463,False,True,True,False,False,27.34935188293457,389.6557312011719
3,0.03,23505000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.98359079330174,136.4868666044348,-0.6923276648479192,2.339437298159166,0.009324914382358884,-0.15807955347256133,-0.009669360996202025,-2.5188521860900877,-1.7,0.0,-0.13205171796929313,0.017040977150873344,-0.04234807271195299,-0.048616825024844545,0.055900425176173316,-0.5282230566123827,False,True,True,False,False,27.40094566345215,389.92974853515625
4,0.039,23514000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.93727535871764,136.47371879273652,-0.6932304998300651,2.3396935907848633,0.009345325640457591,-0.15826088376820768,-0.009439039344929538,-2.524261240534184,-1.7,0.0,-0.12396816795153376,0.028372355746797827,-0.03703005872073782,0.05447239040610283,0.024354757099480696,-0.5638270567587481,False,True,True,False,False,24.06853675842285,390.1704406738281
5,0.051,23526000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.8734417218537,136.46016979019942,-0.6944748202367697,2.3399577038947483,0.009341483191853545,-0.15849719546777716,-0.009081165953375157,-2.5312449810007793,-1.7,0.0,-0.1317030759044005,0.01602229558955498,-0.04065013851707639,0.0076320860414330165,0.040275273319699344,-0.5228886046397385,False,True,True,False,False,27.112470626831055,390.4415588378906
6,0.06,23535000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.8245434767765,136.4508725982252,-0.6954280024020173,2.340138935707111,0.009340763671854935,-0.1586127373780654,-0.008905877101314897,-2.5363861595038015,-1.7,0.0,-0.1331177047766023,0.01617324071783678,-0.04115809508227635,0.002325267144944191,0.04101299186281615,-0.5178407939954961,False,True,True,False,False,27.597593307495117,390.717529296875
7,0.069,23544000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.77547088731507,136.44122018927317,-0.6963845830932734,2.340327091827034,0.009342501926034863,-0.15871657651521712,-0.008747861257213744,-2.5415211710461727,-1.7,0.0,-0.1335423702887818,0.01670579975616114,-0.04135610263723362,-0.0010782234425608106,0.04114512329817398,-0.5159885277016731,False,True,True,False,False,27.688121795654297,390.9944152832031
8,0.081,23556000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.70996533736837,136.4281267212262,-0.6976614943982775,2.340582325122296,0.009345056908383803,-0.15882984550538415,-0.008576424493352972,-2.548350991250019,-1.7,0.0,-0.1337020538914172,0.016738132202151944,-0.04147631871902741,-0.0066434573263740235,0.04273670032659743,-0.5125003228457677,False,True,True,False,False,27.718961715698242,391.2716064453125
9,0.09,23565000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.6589702780245,136.41684758013236,-0.6986555501359746,2.340802191420422,0.008828805847090448,-0.15716092758198394,-0.007021828133108829,-2.553386695354441,-1.7,0.0,-0.11567827645413375,0.06786327021561478,-0.07337006807746205,0.14655053435437815,-0.1993242957116637,-0.6531420332781577,False,False,True,True,False,53.71955108642578,391.8088073730469
10,0.099,23574000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.60903144355862,136.36996939303918,-0.6996290166947633,2.341715996237053,0.008673009332815562,-0.15874363776937697,-0.004392275442699021,-2.5606600350835054,-1.7,0.0,-0.0414058003770536,0.041812383312863584,-0.05245542592925564,0.05921605400896113,-0.3388601317721991,-0.7525366872186713,True,True,True,True,False,63.24869918823242,392.4412841796875
11,0.111,23586000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.5765293306267,136.3581103957205,-0.7002625861476276,2.3419471657754287,0.009099444421135583,-0.16013602280858066,-0.004784834765492877,-2.568655878711403,-1.7,0.0,-0.06459834863893993,-0.02778205281714498,-0.040944781771393754,-0.12833169496180177,0.07957877284324211,-0.4438316098068458,True,True,True,False,False,21.53046417236328,392.6565856933594
12,0.12,23595000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.54397182432055,136.36287820315405,-0.7008972353933618,2.341854226059375,0.00910141364902231,-0.15968532787474857,-0.005711965563027603,-2.5728420588969874,-1.7,0.0,-0.09570446242302218,-0.0070926858422624625,-0.04488731186249663,-0.08521575968677729,0.10390781797287646,-0.3701433072680541,False,True,True,False,False,29.52370834350586,392.9518127441406
13,0.129,23604000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.50132249097382,136.36088455372266,-0.7017286064137656,2.3418930886213905,0.009047054144296934,-0.1590181046674896,-0.006356578333554797,-2.576901544693636,-1.7,0.0,-0.12262959048600668,0.007768438114977429,-0.04789699793331315,-0.08588908472844296,0.09658350999540141,-0.3876268219617577,False,True,True,False,False,32.25699996948242,393.2743835449219
14,0.141,23616000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.43090446565577,136.35045191888116,-0.703101277472597,2.3420964538229794,0.008944379958576526,-0.15798394418598008,-0.007133603799960706,-2.582580711970061,-1.7,0.0,-0.15341247419716453,0.016006477877296428,-0.0505325612209876,-0.11866193924579663,0.09516148556339482,-0.417002920743909,False,True,True,False,False,27.801176071166992,393.5523986816406
15,0.15,23625000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.3765630517226,136.33181810159758,-0.7041605642939064,2.342459686128702,0.008891445614714,-0.15775252864342476,-0.006846349325253788,-2.587512173930555,-1.7,0.0,-0.13214943254886224,0.07066032267325294,-0.0417371077654491,0.13537742837226224,-0.03535689854400088,-0.6161511341307984,False,True,True,True,False,33.50988006591797,393.88751220703125
16,0.159,23634000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.32443467004404,136.3102950154781,-0.7051767120849122,2.342879239464365,0.008813513378557875,-0.15790784282453163,-0.005902875257672663,-2.592986390599783,-1.7,0.0,-0.1274194702837756,0.06856470255000907,-0.04357045925560871,0.16190132028082338,-0.06671296300662163,-0.6560368741574476,False,True,True,True,False,28.147127151489258,394.1689758300781
17,0.171,23646000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.2566417239442,136.2884288629134,-0.7064982120088846,2.3433054802550997,0.008711350570462295,-0.15823746955229276,-0.0046609725382026415,-2.600115444128926,-1.7,0.0,-0.1348807717068761,0.02846895703639143,-0.04637591436748203,0.054407442557010174,-0.01848121216693637,-0.5351259593442668,False,True,True,False,False,20.28692054748535,394.3718566894531
18,0.18,23655000000,223.95152520260592,137.6026563571526,-0.63447319293165805,2.317687010581821,0.5,220.20396399102646,136.28405852178187,-0.707525068401043,2.343390672090022,0.008655198623355648,-0.1580734584734423,-0.004540729286275438,-2.604616070402022,-1.7,0.0,-0.13399551978214053,-0.015372386225666593,-0.043343442911368504,-0.12719852805552745,0.0462902430943404,-0.36485653659360756,True,True,True,False,False,25.795032501220703,394.62982177734375
