,TIMESTAMP,ROS_TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_T_STEER,S_RC_T_LV_X,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z,S_RCS_FLW,S_RCS_FRW,S_RCS_BLW,S_RCS_BRW,S_RCS_BL,S_RPW,S_REN
0,0.0,283806000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.84165002272124,451.969295576105,-2.449480506379703,-3.8103176525556535,0.03055840933949258,-0.24764293275194163,-0.023014342598724438,0.21895115789412856,-1.7,0.0,-0.059273136215540104,-0.05015732474039393,-0.06684400718534675,-0.5225261998558066,0.39975215576645573,-0.8563688903787758,False,True,True,True,False,48.421119689941406,7776.20458984375
1,0.009,283815000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.8228455893965,451.9827760083979,-2.449847064534181,-3.8105804290136027,0.030873855461578115,-0.25059685116019975,-0.01895210731364435,0.2108828723148937,-1.7,0.0,0.0022779650920640854,-0.07229871545729219,-0.03322942446125719,-0.5161390590256743,0.26974723419678764,-0.9260291367481515,False,True,True,False,False,39.672969818115234,7776.6015625
2,0.018,283824000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.82189778134403,452.0139681649265,-2.449865540324678,-3.8111884632539264,0.031074539249587474,-0.2536532825340909,-0.014814557718397786,0.2027109731672777,-1.7,0.0,0.04248472925910235,-0.11644551041165029,-0.02698753303261496,-0.5274765283826001,0.3068576063133578,-0.9021986956311714,False,True,True,False,False,30.612051010131836,7776.90771484375
3,0.03,283836000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.8424256008306,452.08135613057965,-2.449465387898039,-3.8125020688222166,0.031244763045629814,-0.25780972659816404,-0.008766879635515574,0.192033764604991,-1.7,0.0,0.06698960055745454,-0.14536918399453097,-0.027790252577040646,-0.5067056142195824,0.377324444762027,-0.8833367681888578,False,True,True,False,False,30.29971694946289,7777.2109375
4,0.039,283845000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.8632687135931,452.1382381793476,-2.4490590894036433,-3.813610880689036,0.03134904552059825,-0.2609977563645214,-0.0040278848484535425,0.1840210908284175,-1.7,0.0,0.07023505277113926,-0.14814067651442775,-0.028202333774123005,-0.4923815229396038,0.408647316297857,-0.8868410085467613,False,True,True,False,False,30.82559585571289,7777.51904296875
5,0.048,283854000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.8950945764513,452.1561832732142,-2.448438702213425,-3.8139606875870213,0.03144470058929047,-0.2617914579686693,-0.0023144710522427178,0.17771555594706795,-1.7,0.0,0.07240667852308535,0.03058625191040289,-0.031849759537076944,0.08141196354946001,0.048712403530402876,-0.6405652427466929,True,True,True,False,False,29.569490432739258,7777.81494140625
6,0.06,283866000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.94568585972468,452.14846214983965,-2.4474525173542947,-3.8138101783594474,0.031422437932558334,-0.2621500063796613,-0.0026765167659632714,0.17108714571996625,-1.7,0.0,0.11347031788747425,0.025659605096860823,-0.035592742072907725,0.057178065124613604,-0.14560529660849048,-0.4983127856369747,True,True,True,False,False,27.0596923828125,7778.08544921875
7,0.069,283875000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.9954264394254,452.1470342323537,-2.446482915410811,-3.8137823437105975,0.03139840517909115,-0.26191122445774745,-0.0031588199706779627,0.16741869768414272,-1.7,0.0,0.14257679314273422,-0.002424387412409074,-0.03619811619807276,0.051984915869294795,-0.16935235800604623,-0.3622427250953732,True,True,True,False,False,26.49932098388672,7778.3505859375
8,0.078,283884000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,131.05735390061702,452.15381002579346,-2.4452757524246196,-3.8139144254540636,0.031374288939053224,-0.2613491985187892,-0.003828808166002368,0.16476335244362936,-1.7,0.0,0.17098024782303625,-0.03343056616242537,-0.03626669556362781,0.05100777835827818,-0.17457267953431677,-0.22539473764698165,True,True,True,False,False,26.32298469543457,7778.61376953125
9,0.09,283896000000,128.39122184205743,450.74387886718154,-2.4972471375817262,-3.7864303872744944,0.5,130.73130232747104,451.6449240896292,-2.4516315335775625,-3.8039946216302,0.039380529188330016,-0.1984264044106731,-0.04115784376706277,0.21519132017188083,-1.7,0.0,-0.01632663325578316,-0.06671849388634124,-0.06745977353405898,-0.09316869790075222,0.293028147871351,0.06617341930353507,False,False,False,True,False,17.698286056518555,7778.79052734375
