,TIMESTAMP,ROS_TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_T_STEER,S_RC_T_LV_X,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z,S_RCS_FLW,S_RCS_FRW,S_RCS_BLW,S_RCS_BRW,S_RCS_BL,S_RPW,S_REN
0,0.0,87486000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.36532816591583,436.50066669384546,-0.2365433106059297,-3.5087849258059545,-0.02704223605105474,5.247507651162855e-06,2.484580704836059e-05,-0.08223356576789442,-1.7,0.0,0.00016710392455152729,0.07228382669030939,-0.010113579722879107,-0.0010752908932876786,-0.0028703391481976993,-0.9904636591868919,True,True,True,True,False,37.71891784667969,3045.38720703125
1,0.009,87495000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.3659626689827,436.4682291486163,-0.2365309421250936,-3.5081526149827735,-0.027042183587882962,7.057593225163188e-06,2.3540035507639186e-05,-0.09115962311001584,-1.7,0.0,4.2882390638425525e-05,0.07224134824185251,-0.010122857208109758,-0.0014916916902667824,-0.0033474583023008087,-0.9840208080412385,True,True,True,True,False,37.78544998168945,3045.76513671875
2,0.018,87504000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.3665429403913,436.4358172772856,-0.23651963079159286,-3.507520804625451,-0.027042148698466634,4.706814296313919e-06,1.6274284289906202e-05,-0.1000219565981018,-1.7,0.0,9.327075511877394e-05,0.07184477767420777,-0.010131307608800799,-0.0015531068907728668,-0.0030959741850773706,-0.9780999214785722,True,True,True,True,False,37.862823486328125,3046.143798828125
3,0.03,87516000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.3671205661045,436.39261098723637,-0.23650837103110167,-3.506678576749247,-0.027042330825953642,1.4093659958890759e-06,7.101316078879647e-06,-0.11174144184230737,-1.7,0.0,0.0004054982784865248,0.07093433020614817,-0.010117758514622103,-0.0011159545228089296,-0.0020912837165611075,-0.9710223243089616,True,True,True,True,False,37.956783294677734,3046.5234375
4,0.039,87525000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.36747145578448,436.3603011731206,-0.23650153107632585,-3.506048755811317,-0.027042513695071546,-2.3656744911356644e-07,2.857019870056358e-06,-0.12046397520958499,-1.7,0.0,0.0006649570045521518,0.07021131964808108,-0.010098793971130298,-0.0007170053919162039,-0.0012869661147783254,-0.9659999348229628,True,True,True,True,False,37.99331283569336,3046.9033203125
5,0.048,87534000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.3678040285203,436.3281221947719,-0.23649504817699227,-3.505421485278204,-0.027042660185434192,-1.1826162961317125e-06,6.625417360581147e-07,-0.12913378079388432,-1.7,0.0,0.0008657344891498783,0.06958815486130816,-0.010082742977047499,-0.0003859512587774112,-0.0006658193906257081,-0.9610292870574121,True,True,True,True,False,38.0156135559082,3047.283447265625
6,0.06,87546000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.3682500439492,436.28543553364307,-0.23648635391911915,-3.504589386620723,-0.027042790039933762,-1.8225614071653305e-06,-5.153627926653748e-07,-0.14061582002678824,-1.7,0.0,0.0010270427836798707,0.0689352361794206,-0.010068775591552906,-9.346631142210084e-05,-0.00015156193450463162,-0.9544358373789585,True,True,True,True,False,38.03481674194336,3047.663818359375
7,0.069,87555000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.36858646552918,436.2535765620389,-0.23647979599358335,-3.503968354035846,-0.02704285571286652,-2.0775554231808597e-06,-8.135256756813449e-07,-0.14917089053425017,-1.7,0.0,0.0010891291211522743,0.06854365907458301,-0.010062600577380145,3.570704623864141e-05,6.141013577223691e-05,-0.9495266084921046,True,True,True,True,False,38.045833587646484,3048.044189453125
8,0.078,87564000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.36891783196145,436.2218416304466,-0.23647333660893788,-3.5033497393849227,-0.027042906292935293,-2.2348950960114417e-06,-8.964136976833291e-07,-0.1576785085467968,-1.7,0.0,0.0011226833304022574,0.06820079891807614,-0.010058784521939973,0.00011309632578837703,0.00018237414777172602,-0.9446706051160898,True,True,True,True,False,38.055015563964844,3048.4248046875
9,0.09,87576000000,244.35605303311047,438.33596948087569,-0.23672411241500058,-3.5445608085940683,0.5,244.36934374359544,436.17971204957223,-0.2364650342379054,-3.5025284999916617,-0.02704296104997736,-2.3604695428182643e-06,-8.482808519165703e-07,-0.16894940582999873,-1.7,0.0,0.001144717917618778,0.06778262226239376,-0.010055997929471493,0.00016786061897810598,0.0002625821506922892,-0.9382786276012917,True,True,True,True,False,38.061737060546875,3048.805419921875
