,TIMESTAMP,ROS_TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_T_STEER,S_RC_T_LV_X,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z,S_RCS_FLW,S_RCS_FRW,S_RCS_BLW,S_RCS_BRW,S_RCS_BL,S_RPW,S_REN
0,0.0,157026000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9661310768095,251.17052527088558,4.21961269155574,0.10388839627903404,2.5063506879500013,0.07830514262331374,-0.06919410589304985,2.3008923843067888,-1.7,0.0,0.014411538806745148,-0.024620919959278696,-0.028561117774768316,0.0365164211382094,-0.06886148991224972,-0.5949282463767291,False,True,True,True,False,30.436391830444336,5288.7158203125
1,0.009,157035000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9689462466072,251.1869321772468,4.219667568159985,0.10356857354294766,2.506348394564509,0.07825198692616582,-0.06912161678099124,2.295045810612905,-1.7,0.0,0.013657911592003875,-0.022624368601661695,-0.02852613903128248,0.02975735693164344,-0.07209831155127416,-0.599669886654335,False,True,True,True,False,30.320064544677734,5289.01904296875
2,0.018,157044000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9720254438399,251.20253003622693,4.219727591497853,0.10326452171097615,2.506347269874928,0.07817331484572253,-0.06898316655779167,2.289143904639663,-1.7,0.0,0.013485363999888016,-0.022093996664572402,-0.02880363598679924,0.025816989254456635,-0.07563407482165407,-0.600848099481083,False,True,True,True,False,30.39128875732422,5289.32275390625
3,0.03,157056000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.97575449194403,251.2232284609331,4.219800282494036,0.10286104364652769,2.506344227504767,0.07804749244451895,-0.06876980075546599,2.281319782727294,-1.7,0.0,0.012446533819714905,-0.023941264051919313,-0.028718098257249875,0.022758261943234246,-0.07694543326643734,-0.5948727698133679,False,True,True,True,False,30.403154373168945,5289.626953125
4,0.039,157065000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9783546404791,251.23930604536628,4.219850967650665,0.1025476404412028,2.506345020042015,0.077926829530298,-0.06860370098273122,2.2754948046169385,-1.7,0.0,0.011976470790603896,-0.025895877633927818,-0.028822765317625502,0.021347443525937537,-0.07806302266945112,-0.5899624406101109,False,True,True,True,False,30.300729751586914,5289.93017578125
5,0.048,157074000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9806518448027,251.25662467551942,4.219895747462042,0.10221004531151187,2.506340702395834,0.07782524386132998,-0.06841230714395224,2.269726231639315,-1.7,0.0,0.0110027899264939,-0.028379366606794396,-0.0284506799390056,0.022851032569054845,-0.07701304089804561,-0.5827401470757926,False,True,True,True,False,30.625009536743164,5290.236328125
6,0.06,157086000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9834992866594,251.28116237899235,4.219951253151256,0.10173172750502259,2.50634169396581,0.07766410918981848,-0.06816599709343663,2.2620925707727553,-1.7,0.0,0.010451284247228791,-0.031319243223017865,-0.028389443404009854,0.023299947342909848,-0.07727922279066576,-0.5753291487886791,False,True,True,True,False,30.69479751586914,5290.54345703125
7,0.069,157095000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.98558902955625,251.3004631278536,4.219991988880239,0.10135549458375044,2.5063494783113986,0.07751244675632335,-0.06799822251739883,2.256400939811408,-1.7,0.0,0.01086141513635138,-0.0330324231154297,-0.028866780334671154,0.02155076834446757,-0.07959433418127351,-0.5724968227634101,False,True,True,True,False,30.407264709472656,5290.84765625
8,0.078,157104000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.9872658622032,251.32117846478604,4.220024675676475,0.10095168684627645,2.5063443944576607,0.07742154297462768,-0.06779640749778434,2.2507725746081033,-1.7,0.0,0.00991463131359391,-0.03540088867103544,-0.028312022589241606,0.024156527869387823,-0.07752039639374518,-0.5651737138089492,False,True,True,True,False,30.746732711791992,5291.1552734375
9,0.09,157116000000,466.86550143593388,252.47223771955839,4.1006920357881853,0.078513884608998552,0.5,472.98947177943535,251.34974190239927,4.220067676012384,0.10039489469007291,2.506345553050071,0.0772644790981063,-0.0675563790757286,2.2433078302163745,-1.7,0.0,0.00955925988124396,-0.03802675915804692,-0.028214261597271535,0.02485095054133473,-0.07727455363217849,-0.5586803611526355,False,True,True,True,False,30.809728622436523,5291.46337890625
