,TIMESTAMP,ROS_TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_T_STEER,S_RC_T_LV_X,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z,S_RCS_FLW,S_RCS_FRW,S_RCS_BLW,S_RCS_BRW,S_RCS_BL,S_RPW,S_REN
0,0.0,44694000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.178637064367,193.71949079708597,2.683794094821969,1.2237916023959852,0.024234820375722027,-0.228052201545862,0.004162762484547189,2.861108222417995,-1.7,0.0,0.03247973912483202,0.11466273816460544,-0.021647782940362806,-0.000258171751761278,0.03945517885017903,-0.9524420454249519,True,True,True,True,False,30.707868576049805,1102.5234375
1,0.012,44706000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.2077245950365,193.65219587027187,2.6843611032170855,1.2251033943416787,0.02423489975002044,-0.2280088956007181,0.00424239777696453,2.8495045940173367,-1.7,0.0,0.03210970014972694,0.11318551834127488,-0.021632619306345344,0.000900434345283703,0.0408658898887042,-0.9436205298140843,True,True,True,True,False,30.737258911132812,1102.830810546875
2,0.021,44715000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.2293195081427,193.6022919242745,2.6847820566889413,1.2260761808133627,0.024234771541463584,-0.22797427578156246,0.004292721387971139,2.840914528961409,-1.7,0.0,0.031886546492772304,0.11234075039552519,-0.02162525217134603,0.0015831174645085898,0.041280034417260976,-0.9373869767778971,True,True,True,True,False,30.66628646850586,1103.137451171875
3,0.03,44724000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.2507941161687,193.55292534377966,2.685200665032529,1.2270384923239825,0.02423455888044798,-0.2279364161779569,0.0043461480755222805,2.832407390697797,-1.7,0.0,0.031373828379680176,0.11168548511858475,-0.02161177786370214,0.002221161405832184,0.04172423097799463,-0.9298115874019257,True,True,True,True,False,30.517498016357422,1103.442626953125
4,0.042,44736000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.27904555584314,193.48805266321315,2.6857513753575653,1.228303066993895,0.024233866513798275,-0.22787623005885205,0.004427581801020122,2.8211968887341876,-1.7,0.0,0.03016617285682764,0.11102443288410721,-0.021575807966953377,0.0030432153873343956,0.042370244588444,-0.9173067994667867,True,True,True,True,False,30.26521873474121,1103.7452392578125
5,0.051,44745000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.2998565618233,193.44027101717325,2.686157047988758,1.2292344830960382,0.024232950851503204,-0.22781895180086964,0.004502772657002452,2.8128825966602204,-1.7,0.0,0.02854166217478012,0.11453070248597572,-0.02643533400348615,0.04243744821912068,0.060039579658312865,-0.8823567961585568,True,True,False,True,False,26.474449157714844,1104.010009765625
6,0.06,44754000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.32098494952777,193.3931399666791,2.6865689073982026,1.2301532170237992,0.02421552412224598,-0.22788031984257437,0.004370232874284229,2.804796498505975,-1.7,0.0,0.031412062440904956,0.1107067173508143,-0.023129374774749818,0.01418095444386927,0.057931889786314916,-0.8825989851753753,True,True,True,True,False,34.277645111083984,1104.352783203125
7,0.072,44766000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.35171135293643,193.3308561848919,2.6871678626303392,1.2313673258305673,0.024229313882443843,-0.2278054922685933,0.004512639694163954,2.7939097523275747,-1.7,0.0,0.030623083526068313,0.11587275928897428,-0.02663822734094294,0.04637380185823169,0.06263382949742288,-0.8625766158528727,True,True,False,True,False,25.768413543701172,1104.6104736328125
8,0.081,44775000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.37418741583303,193.28491114468488,2.6876059925113647,1.2322629406494177,0.02420282302306223,-0.22789704391527574,0.0043124830458724514,2.786073523181153,-1.7,0.0,0.03369265325593447,0.1101924372116603,-0.026339383887407794,0.03236802883986355,0.07765906300037993,-0.8420978768173052,True,True,True,True,False,39.963539123535156,1105.0101318359375
9,0.09,44784000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.3999648328689,193.2396902024831,2.688108476274246,1.233144440497405,0.024220502660009857,-0.22787047266697552,0.004399806405852151,2.7781230432764663,-1.7,0.0,0.03349845569135858,0.11309044993445988,-0.021948421561627997,0.012028960924502454,0.05649243751182633,-0.8739157223530502,True,True,True,True,False,31.185901641845703,1105.322021484375
10,0.102,44796000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.43129084822596,193.1786004862227,2.6887191198484586,1.2343352731730466,0.024219793971780756,-0.2277666010671456,0.004535128651164326,2.7674707913450303,-1.7,0.0,0.03250342914629783,0.11396206113801052,-0.02977119055300139,0.06318733310307487,0.0727365299217406,-0.8258136836441164,True,True,False,True,False,29.343660354614258,1105.615478515625
11,0.111,44805000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.45554396832466,193.13645898360065,2.6891918902207537,1.2351567449590515,0.024203345538042043,-0.22779442003410202,0.0044436466529607045,2.759785855524632,-1.7,0.0,0.033374187594519884,0.10621132779622489,-0.023342542552372773,0.02260360949053242,0.06721222218990527,-0.8444531796882186,True,True,True,True,False,34.05915451049805,1105.9560546875
12,0.12,44814000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.480688894395,193.09450753364476,2.6896820447250485,1.2359745120147219,0.02421063284007141,-0.22774462165988466,0.004551255560822039,2.752019143394428,-1.7,0.0,0.035204821757178255,0.10731551073118539,-0.030197971807472152,0.0674194528140916,0.07464845460504345,-0.8037898824747048,True,True,False,True,False,29.79916763305664,1106.2540283203125
13,0.132,44826000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.51606046891004,193.0445500759152,2.690371549101559,1.2369483416000937,0.024196173586832015,-0.22782736625252603,0.004391081494592607,2.74221636542376,-1.7,0.0,0.036256373619384115,0.09961580736798309,-0.023557135718646916,0.03284276955179852,0.07781187573642105,-0.8248947174938651,True,True,True,True,False,35.67748260498047,1106.61083984375
14,0.141,44835000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.54284446538696,193.00461670927368,2.690893654296043,1.2377267697997334,0.02421989724920029,-0.22776691882393973,0.004527403402072696,2.7345458735070522,-1.7,0.0,0.032899772188315635,0.10646698068808674,-0.021618098913444992,0.01737333115475005,0.05873950864212888,-0.8455030081880869,True,True,True,True,False,31.002979278564453,1106.9208984375
15,0.15,44844000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.5672594942574,192.96546602209762,2.691369580784745,1.2384899410897152,0.024204076732731672,-0.22771928663818067,0.004571844535934033,2.7269980948259467,-1.7,0.0,0.03701485818247912,0.097795333812224,-0.031664695418933034,0.07311301593251486,0.07662391217476365,-0.7818668176015904,True,True,False,True,False,30.042566299438477,1107.2213134765625
16,0.162,44856000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.60363758526745,192.9225249009194,2.6920787053658364,1.239326999982078,0.024192187845896024,-0.22779777056574038,0.0044296275696805686,2.7176065124100806,-1.7,0.0,0.03615589702118728,0.09219285528678367,-0.023538370727984686,0.04047244217681343,0.08207705527243876,-0.8040786008763885,True,True,True,True,False,36.478614807128906,1107.5860595703125
17,0.171,44865000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.6304909124586,192.8861819590568,2.6926021620362297,1.2400354393946043,0.024217433478036343,-0.22774329600602766,0.004554646708492913,2.7101635713792414,-1.7,0.0,0.03516681327550272,0.10060172383882578,-0.026922064391503953,0.05736297930984063,0.06689509522394074,-0.7958376616202953,True,True,False,True,False,24.425519943237305,1107.830322265625
18,0.18,44874000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.6566249813598,192.8533183643728,2.693111598077189,1.2406760552753844,0.02419222847361399,-0.22774354583537604,0.004533081280522151,2.70308071727773,-1.7,0.0,0.04168919786285773,0.08496780656827717,-0.03300894689800809,0.08264763711428236,0.08025353905407928,-0.7330136926169313,True,True,False,True,False,30.477794647216797,1108.1351318359375
19,0.192,44886000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.6934544901288,192.81105794671416,2.693829522224732,1.2414998450932917,0.024210992668844966,-0.22770954724718107,0.004596695475710482,2.693617122597209,-1.7,0.0,0.036195178596816466,0.09497910768649674,-0.027320393139326216,0.06301165527334202,0.0696604189792572,-0.7773389833790781,True,True,False,True,False,24.292879104614258,1108.3780517578125
20,0.201,44895000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.72047090413395,192.78138982572816,2.6943561579753204,1.2420781710384379,0.024189695725173488,-0.22770773818898118,0.004594475443032255,2.686758636321113,-1.7,0.0,0.04343177051726916,0.07855302267179164,-0.03313814067590278,0.08413642795195077,0.07897811934389493,-0.7095231078342706,True,True,False,True,False,30.16823387145996,1108.6796875
21,0.21,44904000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.7536404547809,192.75290599478998,2.695002737909959,1.2426334114076028,0.02425545912165758,-0.2280508109275879,0.004673177331578389,2.6805857110571503,-1.7,0.0,0.048153818337425165,0.09186767921146256,-0.01660590567040179,0.06156825046659144,0.03783694735271449,-0.7261934637816286,True,True,True,True,False,42.409183502197266,1109.103759765625
22,0.222,44916000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.7962694925103,192.7175812355287,2.6958337133042947,1.2433220032060683,0.02430375371558885,-0.22786285549165977,0.00503844410118704,2.6724392781758906,-1.7,0.0,0.06659225118332407,0.061460251627960774,-0.02168283426311577,0.04713776626313726,-0.0030154806980466874,-0.6454211278575456,True,True,False,True,False,32.253273010253906,1109.42626953125
23,0.231,44925000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.831079032576,192.7057514149816,2.696512261843587,1.2435526039964604,0.02429432483561142,-0.22772186615668624,0.005275819008984414,2.6668457340183633,-1.7,0.0,0.07110235714151192,0.032079325212404995,-0.02497809727314504,0.04995954273896909,0.024804456132104732,-0.5931608293785482,True,True,False,True,False,32.079010009765625,1109.7470703125
24,0.24,44934000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.87082459964904,192.70035563105156,2.6972870292329247,1.2436577849697552,0.024313071651901996,-0.22789732835626336,0.0053690814283463405,2.6618420046815543,-1.7,0.0,0.08154251343313419,0.014403408244952533,-0.02563519758146617,0.06492150963826337,0.03328045051531873,-0.506996950716398,True,True,False,True,False,32.93965530395508,1110.076416015625
25,0.252,44946000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.93113403436183,192.69797375786845,2.6984626517419468,1.2437042152462288,0.02437271909900543,-0.2285204979713058,0.004960414967197621,2.6561045782784576,-1.7,0.0,0.1003790860604084,-0.0027618121842683764,-0.026352103286702865,0.07181011014123605,0.03638539358589823,-0.3908699127704946,True,True,False,True,False,34.7254524230957,1110.4237060546875
26,0.261,44955000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,394.9810105652535,192.69569990475574,2.6994349038061114,1.2437485398683088,0.024447996482536455,-0.22907744678119416,0.0043945328880627636,2.6521466325889493,-1.7,0.0,0.09532832899339344,0.020930250339330412,-0.01807815888101797,0.06831737066598272,0.06337836359083923,-0.4632893506604663,True,True,True,True,False,50.835750579833984,1110.9320068359375
27,0.27,44964000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,395.03240594122275,192.68679514814536,2.700436762986799,1.243922121868511,0.02450074689686388,-0.22925523301104375,0.00439539537121529,2.6477545748248144,-1.7,0.0,0.09170414293010866,0.04806687829555429,-0.01978120312674278,0.032793432987024765,0.045676470818984634,-0.5633502632219816,True,False,True,True,False,42.70297622680664,1111.3590087890625
28,0.282,44976000000,392.27489331793157,199.1166144255196,2.6466840802715712,1.1185845141224249,0.5,395.1009573553514,192.66789354286902,2.7017730478626003,1.2442905742130794,0.02452951892788524,-0.22890976596038123,0.005184273650821032,2.6410574239085696,-1.7,0.0,0.099075294114937,0.042607513166769,-0.02536791881854911,0.0045868870086380395,0.008057922006613608,-0.5279154256672509,True,True,False,True,False,28.09564971923828,1111.6400146484375
