,TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
0,0.0,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.651301736,190.29426903,0.529265141049,1.2905600579,0.0,0.0338087666701,0.0498501735093,-2.2083430177,0.0,0.131013631656,0.0082014106052,0.0,0.0,0.0,-0.000494111814181
1,0.01,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.614782619,190.351099518,0.528553267428,1.28945225111,0.0,0.0393177921135,0.0578571987645,-2.20805222076,0.0,0.131443769112,0.00867362759434,0.0,0.0,0.0,-0.000574797810877
2,0.03,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.578300636,190.408213665,0.527842117667,1.28833891492,0.0,0.0447045083348,0.0656845266048,-2.20772628951,0.0,0.131852000168,0.00901484564657,0.0,0.0,0.0,-0.000660659175732
3,0.05,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.541823468,190.465612736,0.527131061755,1.28722002464,0.0,0.049979160601,0.0733445058018,-2.20736724879,0.0,0.132299833193,0.00930265614472,0.0,0.0,0.0,-0.000733660333962
4,0.08,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.505317173,190.523272184,0.526419438079,1.28609605879,0.0,0.0551518060525,0.0808492809272,-2.20697670791,0.0,0.132748634288,0.00950460740783,0.0,0.0,0.0,-0.000786703136841
5,0.11,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.468746944,190.58115096,0.525706568115,1.28496781754,0.0,0.0602320662758,0.0882114649838,-2.20655595938,0.0,0.133173493027,0.00960025492649,0.0,0.0,0.0,-0.000818479419231
6,0.12,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.43208285,190.639206251,0.524991868416,1.28383613547,0.0,0.0652293891747,0.0954438224805,-2.20610602038,0.0,0.133565962497,0.00959531229198,0.0,0.0,0.0,-0.000831727849044
7,0.14,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.3953026,190.697399335,0.524274904479,1.28270176736,0.0,0.0701531904983,0.10255917619,-2.20562764739,0.0,0.133923554541,0.00950656162828,0.0,0.0,0.0,-0.000830363033865
8,0.16,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.358391481,190.755696764,0.523555389494,1.28156536522,0.0,0.0750128860742,0.10957041161,-2.20512134239,0.0,0.134245747845,0.00935200393779,0.0,0.0,0.0,-0.000818079665444
9,0.18,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.321341296,190.814070226,0.52283316367,1.28042748097,0.0,0.0798178915355,0.116490469124,-2.20458735699,0.0,0.134533024318,0.00914788948448,0.0,0.0,0.0,-0.000798009106365
10,0.19,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.28414917,190.872496049,0.522108170964,1.27928857604,0.0,0.0845776234104,0.123332321134,-2.20402569496,0.0,0.134786522791,0.00890785897212,0.0,0.0,0.0,-0.000772685851962
11,0.2,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.246816421,190.930954544,0.521380437058,1.27814903424,0.0,0.0893015048921,0.130108949376,-2.20343611352,0.0,0.135007637354,0.00864309461349,0.0,0.0,0.0,-0.000744084956046
12,0.22,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.209347538,190.989429283,0.520650049483,1.27700917578,0.0,0.0939989741482,0.136833328486,-2.20281812372,0.0,0.135197851262,0.00836228239954,0.0,0.0,0.0,-0.000713697905356
13,0.25,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.171749308,191.047906431,0.519917140501,1.27586927034,0.0,0.0986794948549,0.143518416429,-2.20217099006,0.0,0.135358612853,0.00807193526925,0.0,0.0,0.0,-0.000682626983743
14,0.26,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,283.127896699,191.089555273,0.519062313829,1.27505740209,0.0,0.100905593414,0.15178019991,-2.20172563548,0.0,0.116070060558,-0.021190099326,0.0,0.0,0.0,0.0117939708681
15,0.27,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,282.487319859,191.055047678,0.506575435844,1.27573006476,0.0,0.00645728634387,0.106104272227,-2.20838292384,0.0,0.305190613876,-0.327658219876,0.0,0.0,0.0,0.218594458856
16,0.27,285.540448365,190.451746073,0.566090611408,1.28749032995,0.5,282.346342695,191.161779786,0.503827342978,1.27364951684,0.0,-0.0066915088858,0.0935462710202,-2.20558362556,0.0,0.331459131679,-0.0991204539694,0.0,0.0,0.0,0.407324240833
