,TIMESTAMP,I_RIP_X,I_RIP_Y,S_RIP_X,S_RIP_Y,S_RIP_Z,I_RCP_X,I_RCP_Y,S_RCP_X,S_RCP_Y,S_RCP_Z,S_RCO_A,S_RCO_B,S_RCO_G,S_RC_STEER,S_RC_TLV_X,S_RC_TLV_Y,S_RC_TLV_Z,S_RC_TAV_X,S_RC_TAV_Y,S_RC_TAV_Z
0,0.02,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.1115549873,284.008695476,-3.51634395736,-0.536231880618,0.0,-0.163546393771,-0.0827587907564,2.71827391305,0.0,0.221856326073,-0.115329123629,0.0,0.0,0.0,0.380680720888
1,0.03,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.0317529057,283.908309111,-3.51789955349,-0.5342750314,0.0,-0.173627459845,-0.102588759629,2.72299911157,0.0,0.221380588058,-0.114579892765,0.0,0.0,0.0,0.379223563711
2,0.07,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.3816389718,285.592182223,-3.51107916234,-0.567099068674,0.0,-0.00777531651177,0.137726070654,2.73181555309,0.0,-0.0164987873094,0.302669527641,0.0,0.0,0.0,0.650693600265
3,0.07,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.2640694882,285.068305043,-3.51337096514,-0.556887037871,0.0,-0.0568006758367,0.09803684604,2.73325920709,0.0,0.430310870649,-0.507218543001,0.0,0.0,0.0,0.646575439662
4,0.1,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.1660424782,284.751170048,-3.51528182304,-0.550705069156,0.0,-0.0784273689995,0.0755051512392,2.73779837429,0.0,0.419952687225,-0.492209839252,0.0,0.0,0.0,0.641359644422
5,0.12,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,76.0657753807,284.435091918,-3.51723634736,-0.544543702105,0.0,-0.100030190418,0.0530247172263,2.74270717294,0.0,0.420526687801,-0.490498576961,0.0,0.0,0.0,0.629630930976
6,0.14,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,75.9634582299,284.120156344,-3.51923083372,-0.538404607103,0.0,-0.121648205907,0.0305989933489,2.74800658341,0.0,0.420535030491,-0.488955384521,0.0,0.0,0.0,0.620314829356
7,0.15,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,75.859268128,283.806497611,-3.52126182986,-0.53229040177,0.0,-0.143315152476,0.00823461368568,2.75371494867,0.0,0.419956417566,-0.48748518703,0.0,0.0,0.0,0.612910361561
8,0.18,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,75.7533722871,283.494285207,-3.52332607627,-0.526204390006,0.0,-0.165060883928,-0.0140594818677,2.75984854351,0.0,0.418777907591,-0.48601681069,0.0,0.0,0.0,0.607027412909
9,0.19,76.3605999246,286.016783864,-3.51148928022,-0.575375903783,0.5,75.6459302918,283.183713583,-3.52542046215,-0.520150362239,0.0,-0.186912453929,-0.036272685257,2.76642206257,0.0,0.416992862865,-0.48449734695,0.0,0.0,0.0,0.602362109994
